,0,1,2,3,4,5
536,1590424646.0,12,4,0,0.65,0
537,1590334675.0,36,399,0,0.97,0
538,1590394808.0,2,19,0,0.93,0
539,1590419306.0,4,4,0,0.84,0
540,1590463901.0,4,0,0,0.33,0
541,1590428482.0,0,4,0,0.75,0
542,1590428461.0,0,1,0,0.57,0
543,1590428224.0,1,4,0,0.84,0
544,1590422160.0,17,5,0,0.78,0
545,1590391528.0,0,22,0,0.96,0
546,1590421912.0,0,4,0,0.84,0
547,1590435233.0,1,2,0,1.0,0
548,1590387147.0,1,21,0,0.81,1
549,1590403396.0,3,11,0,0.76,0
550,1590426793.0,7,2,0,0.59,0
551,1590316783.0,61,831,0,0.93,0
552,1590399293.0,1,12,0,0.94,0
553,1590409218.0,6,8,0,1.0,1
554,1590342154.0,129,222,0,0.98,0
555,1590404039.0,3,11,0,0.76,0
556,1590446910.0,6,2,0,0.67,0
557,1590392560.0,7,19,0,1.0,0
558,1590342895.0,86,200,0,0.93,1
559,1590388702.0,11,19,0,0.91,0
560,1590395676.0,1,15,0,0.85,0
561,1590418656.0,0,4,0,0.75,0
562,1590375069.0,3,39,0,0.82,1
563,1590401727.0,6,11,0,0.86,1
564,1590318896.0,23,604,0,0.93,0
565,1590319969.0,85,552,0,0.93,1
566,1590407772.0,2,8,0,0.83,0
567,1590379580.0,15,26,0,0.91,0
568,1590334607.0,13,248,1,0.94,1
569,1590288277.0,78,3061,1,0.98,1
570,1590396308.0,37,10,0,0.71,1
571,1590384687.0,11,18,0,0.85,0
572,1590392513.0,1,15,0,0.85,0
573,1590381476.0,7,25,0,0.89,1
574,1590385351.0,4,18,0,0.82,1
575,1590409049.0,1,5,0,0.78,0
576,1590391579.0,3,11,0,0.8,0
577,1590426231.0,14,2,0,0.67,1
578,1590418007.0,3,3,0,0.8,0
579,1590417841.0,12,4,0,0.83,1
580,1590398504.0,18,8,0,0.75,0
581,1590411155.0,1,6,0,0.88,1
582,1590394691.0,14,10,0,0.86,0
583,1590423863.0,2,3,0,1.0,0
584,1590384019.0,48,16,0,0.83,0
585,1590372275.0,1,29,0,0.95,0
586,1590382382.0,14,19,0,0.83,0
587,1590342320.0,39,123,0,0.88,1
588,1590456609.0,7,0,0,0.17,0
589,1590407750.0,1,5,0,0.73,0
590,1590393799.0,1,8,0,0.9,0
591,1590412785.0,1,4,0,0.7,0
592,1590379623.0,3,15,0,0.9,0
593,1590433458.0,8,0,0,0.5,0
594,1590473993.0,5,0,0,0.17,1
595,1590366869.0,2,27,0,0.84,0
596,1590308026.0,117,603,0,0.93,1
597,1590363438.0,1,33,0,0.94,0
598,1590394064.0,0,8,0,1.0,0
599,1590396675.0,8,7,0,0.77,1
600,1590393453.0,1,7,0,0.89,0
601,1590429079.0,1,2,0,0.66,0
602,1590313583.0,54,371,0,0.84,1
603,1590344162.0,37,79,0,0.91,1
604,1590331943.0,16,140,0,0.97,0
605,1590330671.0,26,152,0,0.94,1
606,1590358727.0,1,39,0,0.88,0
607,1590394279.0,2,7,0,0.81,1
608,1590393965.0,1,7,0,1.0,0
609,1590374943.0,4,16,0,0.81,1
610,1590381792.0,10,9,0,0.85,0
611,1590383948.0,7,7,0,0.82,0
612,1590367753.0,1,18,0,1.0,0
613,1590424216.0,2,1,0,0.6,0
614,1590389137.0,3,5,0,0.78,0
615,1590311790.0,132,308,0,0.78,1
616,1590292874.0,52,808,0,0.9,0
617,1590422888.0,8,0,0,0.46,1
618,1590331618.0,51,106,0,0.83,1
619,1590391227.0,1,6,0,0.87,0
620,1590422591.0,0,0,0,0.5,0
621,1590301924.0,28,480,0,0.96,1
622,1590384291.0,1,7,0,0.82,0
623,1590408764.0,0,2,0,1.0,0
624,1590400694.0,4,3,0,0.8,0
625,1590341953.0,1,65,0,0.85,0
626,1590333812.0,4,82,0,0.85,0
627,1590393196.0,2,4,0,0.75,1
628,1590420261.0,0,0,0,0.5,0
629,1590339988.0,2,62,0,0.95,0
630,1590387560.0,2,5,0,0.78,0
631,1590383780.0,1,7,0,0.89,0
632,1590418738.0,6,0,0,0.44,0
633,1590378002.0,1,8,0,0.91,0
634,1590344997.0,1,43,0,0.88,0
635,1590396184.0,3,3,0,1.0,0
636,1590385997.0,0,5,0,0.78,0
637,1590311406.0,43,205,0,0.96,0
638,1590321205.0,49,125,0,0.93,1
639,1590341301.0,13,45,0,0.9,0
640,1590387240.0,1,5,0,1.0,0
641,1590339061.0,13,45,0,0.84,1
642,1590413847.0,0,0,0,0.5,0
643,1590344112.0,26,41,0,0.9,1
644,1590323356.0,10,94,0,0.95,1
645,1590329057.0,24,63,0,0.94,0
646,1590291248.0,20,439,0,0.99,0
647,1590345830.0,10,27,0,0.92,1
648,1590340358.0,3,37,0,0.9,0
649,1590394852.0,4,2,0,0.63,0
650,1590376933.0,7,5,0,1.0,0
651,1590344327.0,2,26,0,0.92,0
652,1590296966.0,73,289,0,0.97,1
653,1590327024.0,2,62,0,0.94,1
654,1590407015.0,4,0,0,0.4,0
655,1590406016.0,0,1,0,0.67,0
656,1590343082.0,0,26,0,0.9,0
657,1590367603.0,0,7,0,1.0,0
658,1590405510.0,1,0,0,0.33,0
659,1590291276.0,14,352,0,0.97,0
660,1590306126.0,15,161,0,0.94,1
661,1590288119.0,102,403,0,0.98,1
662,1590323076.0,33,61,0,0.9,0
663,1590328106.0,8,50,0,0.87,0
664,1590324385.0,3,63,0,0.94,0
665,1590376124.0,1,3,0,0.59,0
666,1590376025.0,0,4,0,1.0,0
667,1590338009.0,9,29,0,0.83,0
668,1590347114.0,7,18,0,0.91,0
669,1590379814.0,0,3,0,1.0,0
670,1590387066.0,10,2,0,0.63,0
671,1590344597.0,10,18,0,0.96,0
672,1590343412.0,5,19,0,0.91,0
673,1590337631.0,7,25,0,0.86,1
674,1590301221.0,26,155,0,0.84,1
675,1590296456.0,45,191,0,0.93,1
676,1590419353.0,1,0,0,0.29,0
677,1590314693.0,11,74,0,0.87,1
678,1590375919.0,0,4,0,0.83,0
679,1590316323.0,47,64,0,0.93,0
680,1590346491.0,4,13,0,0.79,0
681,1590374549.0,4,3,0,1.0,0
682,1590312550.0,6,72,0,0.95,1
683,1590364095.0,0,7,0,1.0,0
684,1590324410.0,7,40,0,0.76,1
685,1590293597.0,23,178,0,0.96,0
686,1590286624.0,16,261,0,0.94,1
687,1590297817.0,31,145,0,0.96,0
688,1590333061.0,6,23,0,0.9,0
689,1590334832.0,1,21,0,1.0,0
690,1590346235.0,7,13,0,1.0,0
691,1590347021.0,0,10,0,0.92,0
692,1590328868.0,2,25,0,1.0,0
693,1590391662.0,0,1,0,0.6,0
694,1590312050.0,4,62,0,0.84,1
695,1590390539.0,5,0,0,0.46,1
696,1590327970.0,25,24,0,0.83,1
697,1590402899.0,8,0,0,0.42,0
698,1590367866.0,0,3,0,1.0,0
699,1590291394.0,79,150,0,0.9,1
700,1590389175.0,2,0,0,0.5,0
701,1590287280.0,33,184,0,0.92,1
702,1590296359.0,6,117,0,0.94,1
703,1590389020.0,3,1,0,1.0,1
704,1590307203.0,14,58,0,0.95,0
705,1590347785.0,6,7,0,0.9,0
706,1590406779.0,12,0,0,0.4,0
707,1590244354.0,362,1421,0,0.85,1
708,1590284854.0,25,171,0,0.91,1
709,1590340877.0,3,11,0,1.0,0
710,1590330763.0,3,15,0,0.79,0
711,1590334961.0,1,10,0,0.82,0
712,1590338304.0,11,11,0,0.82,1
713,1590306737.0,16,53,0,0.83,1
714,1590340011.0,27,8,0,0.8,0
715,1590323141.0,1,24,0,0.93,0
716,1590233883.0,137,2129,2,0.99,1
717,1590289971.0,3,115,0,0.98,0
718,1590290834.0,19,111,0,0.95,0
719,1590294155.0,37,95,0,0.98,1
720,1590317675.0,2,27,0,0.95,0
721,1590367839.0,4,2,0,0.67,0
722,1590278605.0,11,175,0,0.98,0
723,1590295213.0,32,73,0,0.91,1
724,1590378303.0,20,1,0,0.67,0
725,1590364424.0,2,2,0,0.67,0
726,1590328730.0,16,12,0,1.0,0
727,1590304939.0,2,42,0,0.94,0
728,1590310621.0,12,27,0,0.92,0
729,1590314549.0,19,21,0,0.97,0
730,1590335980.0,0,6,0,0.81,0
731,1590336996.0,4,6,0,0.8,0
732,1590331292.0,0,8,0,1.0,0
733,1590370205.0,0,0,0,0.5,0
734,1590307795.0,15,26,0,1.0,0
735,1590302724.0,26,29,0,0.72,1
736,1590342721.0,1,4,0,0.6,0
737,1590307695.0,17,24,0,0.91,1
738,1590276123.0,4,117,0,0.89,1
739,1590307487.0,11,24,0,0.88,0
740,1590333673.0,8,5,0,0.7,0
741,1590305524.0,6,23,0,0.79,1
742,1590283927.0,4,75,0,0.94,0
743,1590281684.0,40,85,0,0.75,1
744,1590303703.0,83,24,0,0.67,1
745,1590353741.0,5,2,0,0.67,0
746,1590327230.0,1,5,0,0.64,1
747,1590325292.0,0,7,0,0.9,0
748,1590376809.0,2,0,0,0.44,1
749,1590286806.0,0,46,0,0.92,0
750,1590249844.0,23,297,0,0.96,1
751,1590410615.0,2,0,0,0.23,0
752,1590280630.0,32,58,0,0.89,0
753,1590241849.0,17,418,0,0.97,0
754,1590319073.0,0,7,0,0.69,1
755,1590332494.0,7,3,0,0.67,0
756,1590300587.0,12,22,0,0.9,0
757,1590303232.0,1,15,0,0.84,1
758,1590379814.0,2,0,0,0.2,0
759,1590298390.0,4,21,0,0.96,1
760,1590335108.0,8,3,0,1.0,0
761,1590318458.0,5,7,0,1.0,0
762,1590342642.0,1,3,0,0.71,0
763,1590324415.0,13,6,0,0.8,0
764,1590323681.0,11,4,0,0.67,1
765,1590333018.0,11,2,0,0.67,0
766,1583114565.0,8,25,0,0.97,0
767,1589840762.0,2342,167,0,0.98,1
768,1590563381.0,1,43,0,0.9,0
769,1590560246.0,115,3094,0,0.97,1
770,1590543976.0,152,1463,0,0.9,1
771,1590552614.0,93,698,1,0.94,0
772,1590566845.0,46,250,0,0.97,0
773,1590557403.0,76,357,0,0.96,0
774,1590576220.0,15,133,0,0.98,0
775,1590567583.0,82,198,0,0.94,0
776,1590574101.0,21,140,0,0.96,1
777,1590577838.0,11,97,0,1.0,0
778,1590582681.0,11,75,0,0.89,1
779,1590576801.0,7,91,0,0.96,1
780,1590577192.0,38,89,0,0.9,0
781,1590593857.0,2,37,0,0.95,1
782,1590577060.0,9,83,0,0.9,1
783,1590574295.0,11,95,0,0.95,1
784,1590551598.0,120,241,0,0.86,0
785,1590584603.0,6,44,0,0.92,1
786,1590550998.0,82,229,0,0.84,0
787,1590571937.0,4,79,0,0.97,0
788,1590588727.0,3,32,0,0.92,0
789,1590563898.0,12,117,0,0.88,1
790,1590567398.0,13,98,0,0.98,0
791,1590566232.0,7,95,0,0.95,1
792,1590559881.0,3,116,0,0.94,0
793,1590584017.0,2,33,0,0.96,1
794,1590570054.0,27,66,0,0.93,0
795,1590580460.0,49,37,0,0.83,1
796,1590592592.0,1,20,0,1.0,0
797,1590576693.0,1,42,0,0.96,0
798,1590586244.0,8,26,0,0.96,0
799,1590563845.0,27,81,0,0.95,0
800,1590566003.0,1,70,0,0.81,1
801,1590593628.0,0,16,0,0.87,0
802,1590579796.0,1,31,0,0.93,0
803,1590570055.0,1,50,0,0.93,0
804,1590569971.0,9,51,0,0.87,1
805,1590557420.0,15,97,0,0.95,0
806,1590566686.0,2,61,0,0.9,1
807,1590573309.0,22,43,0,0.96,0
808,1590587740.0,7,19,0,0.83,0
809,1590555317.0,13,98,0,0.95,1
810,1590587127.0,2,18,0,0.83,1
811,1590576601.0,4,32,0,0.95,0
812,1590579711.0,2,28,0,0.86,0
813,1590552026.0,66,108,0,0.83,0
814,1590572313.0,7,35,0,0.83,0
815,1590551445.0,15,99,0,0.96,0
816,1590567933.0,6,42,0,0.97,0
817,1590556799.0,18,75,0,0.84,0
818,1590586873.0,2,16,0,0.99,0
819,1590579012.0,6,22,0,1.0,0
820,1590584792.0,2,15,0,0.82,0
821,1590575168.0,1,29,0,1.0,1
822,1590593553.0,2,12,0,0.87,0
823,1590593312.0,5,9,0,0.85,0
824,1590551052.0,81,86,0,0.85,0
825,1590596770.0,1,8,0,1.0,0
826,1590548297.0,13,98,0,0.95,0
827,1590580584.0,1,18,0,0.88,0
828,1590588292.0,14,13,0,0.76,1
829,1590576224.0,7,26,0,0.88,0
830,1590593673.0,3,9,0,1.0,1
831,1590569942.0,4,33,0,0.91,1
832,1590591290.0,6,11,0,1.0,0
833,1590513909.0,72,516,0,0.95,0
834,1590565221.0,2,35,0,0.94,0
835,1590579675.0,2,18,0,0.95,0
836,1590569666.0,3,27,0,0.93,0
837,1590596419.0,2,7,0,1.0,0
838,1590583900.0,0,13,0,0.76,1
839,1590548564.0,27,78,0,0.95,0
840,1590582422.0,18,13,0,0.79,0
841,1590582245.0,0,14,0,1.0,0
842,1590566466.0,1,34,0,0.85,0
843,1590590892.0,6,7,0,0.9,1
844,1590595752.0,6,6,0,0.88,1
845,1590580453.0,10,13,0,1.0,1
846,1590554463.0,18,50,0,0.8,0
847,1590575002.0,3,16,0,0.82,0
848,1590575241.0,0,18,0,0.88,0
849,1590579091.0,1,12,0,0.94,0
850,1590571545.0,1,20,0,0.96,1
851,1590574334.0,1,17,0,1.0,0
852,1590516480.0,54,320,0,0.95,1
853,1590589906.0,1,7,0,1.0,0
854,1590596441.0,1,5,0,1.0,0
855,1590539400.0,2,87,0,0.93,1
856,1590515011.0,34,301,0,0.98,0
857,1590579522.0,1,10,0,0.86,0
858,1590594318.0,11,5,0,1.0,0
859,1590580720.0,3,10,0,0.92,0
860,1590598260.0,0,4,0,1.0,0
861,1590586962.0,1,7,0,0.82,0
862,1590593280.0,1,6,0,1.0,0
863,1590570315.0,6,18,0,0.84,1
864,1590578719.0,1,12,0,0.93,0
865,1590576563.0,0,11,0,0.87,0
866,1590509246.0,77,339,0,0.97,1
867,1590577434.0,1,10,0,0.86,0
868,1590581674.0,1,8,0,0.9,0
869,1590558277.0,6,27,0,0.74,0
870,1590562098.0,2,21,0,0.9,0
871,1590599958.0,1,4,0,1.0,1
872,1590593687.0,10,4,0,0.75,0
873,1590599123.0,1,3,0,1.0,0
874,1590588271.0,0,5,0,0.86,0
875,1590574653.0,0,11,0,1.0,0
876,1590487612.0,40,871,2,0.98,0
877,1590592134.0,1,4,0,0.83,0
878,1590586376.0,1,5,0,1.0,0
879,1590532243.0,2,71,0,0.95,0
880,1590583086.0,6,5,0,0.86,0
881,1590564221.0,3,13,0,0.88,0
882,1590501779.0,120,316,0,0.97,1
883,1590600455.0,7,2,0,1.0,0
884,1590548827.0,8,26,0,0.89,1
885,1590598598.0,4,2,0,0.75,0
886,1590513079.0,23,160,0,0.95,1
887,1590580157.0,6,4,0,0.84,0
888,1590558920.0,1,13,0,0.79,0
889,1590596826.0,2,2,0,0.67,0
890,1590505699.0,15,206,0,0.97,0
891,1590460511.0,314,2171,0,0.96,1
892,1590512369.0,13,141,0,0.95,1
893,1590503872.0,77,215,1,0.88,1
894,1590567384.0,13,8,0,0.9,0
895,1590486943.0,124,475,0,0.97,0
896,1590563380.0,4,9,0,0.85,0
897,1590489033.0,104,411,0,0.85,1
898,1590558741.0,0,11,0,0.87,0
899,1590506638.0,30,165,0,0.99,0
900,1590583641.0,9,4,0,0.75,0
901,1590506097.0,5,148,0,0.95,1
902,1590538542.0,1,28,0,0.97,0
903,1590562198.0,1,9,0,0.8,0
904,1590561596.0,4,8,0,0.83,0
905,1590567201.0,0,7,0,1.0,0
906,1590553249.0,2,13,0,0.88,0
907,1590588121.0,10,2,0,1.0,0
908,1590574404.0,0,4,0,0.84,0
909,1590601441.0,0,1,0,1.0,0
910,1590600485.0,0,1,0,1.0,0
911,1590578589.0,0,4,0,0.67,0
912,1590599794.0,2,1,0,1.0,0
913,1590599698.0,14,0,0,0.5,1
914,1590599545.0,0,1,0,1.0,0
915,1590572340.0,5,5,0,0.73,0
916,1590513911.0,14,78,0,0.97,1
917,1590598793.0,0,1,0,1.0,0
918,1590598214.0,0,1,0,0.67,0
919,1590557223.0,0,8,0,0.71,0
920,1590518334.0,7,61,0,0.97,0
921,1590565714.0,0,6,0,0.8,0
922,1590516132.0,14,61,0,0.93,0
923,1590574380.0,0,4,0,0.83,0
924,1590505992.0,12,102,0,0.97,1
925,1590594597.0,0,1,0,0.67,0
926,1590553677.0,2,9,0,0.91,0
927,1590523917.0,15,36,0,0.86,1
928,1590593946.0,1,0,0,0.33,0
929,1590593821.0,0,0,0,0.5,0
930,1590572342.0,3,4,0,0.83,0
931,1590505239.0,1,95,0,0.96,0
932,1590485055.0,49,258,0,0.95,0
933,1590492744.0,81,165,0,0.93,1
934,1590465251.0,37,655,0,0.99,0
935,1590569889.0,10,3,0,1.0,0
936,1590591317.0,0,0,0,0.5,0
937,1590473283.0,65,419,0,0.97,1
938,1590548753.0,6,10,0,0.92,0
939,1590477184.0,20,304,0,0.89,0
940,1590507627.0,9,66,0,0.9,1
941,1590515838.0,0,46,0,0.94,0
942,1590507899.0,2,58,0,0.95,0
943,1590496514.0,56,103,0,0.76,1
944,1590468077.0,342,451,0,0.88,1
945,1590497580.0,21,96,0,0.91,0
946,1590525046.0,3,21,0,0.87,1
947,1590505838.0,6,60,0,0.94,1
948,1590484067.0,43,182,0,0.97,1
949,1590470987.0,73,357,0,0.91,1
950,1590563445.0,5,2,0,0.63,0
951,1590487196.0,17,144,0,0.94,1
952,1590512949.0,1,39,0,0.99,1
953,1590518365.0,0,30,0,0.91,0
954,1590504119.0,0,58,0,0.91,0
955,1590493177.0,33,102,0,0.92,0
956,1590523162.0,15,23,0,0.82,0
957,1590511456.0,12,39,0,0.86,1
958,1590502113.0,13,58,0,0.91,1
959,1590508544.0,2,41,0,0.85,0
960,1590490910.0,31,106,0,0.96,0
961,1590508724.0,2,39,0,0.91,0
962,1590580461.0,1,1,0,1.0,0
963,1590493617.0,6,84,0,0.92,1
964,1590566083.0,0,2,0,0.75,0
965,1590578947.0,0,1,0,0.6,0
966,1590492145.0,14,87,0,0.93,0
967,1590555737.0,13,4,0,0.7,0
968,1590549902.0,2,2,0,0.63,1
969,1590549658.0,1,8,0,0.89,0
970,1590522479.0,3,14,0,0.94,0
971,1590561096.0,3,2,0,0.62,0
972,1590503023.0,2,41,0,0.91,0
973,1590472688.0,32,190,0,0.98,0
974,1590466929.0,39,253,0,0.9,0
975,1590574464.0,1,0,0,0.5,0
976,1590560907.0,0,3,0,0.67,0
977,1590560360.0,8,1,0,0.56,1
978,1590514815.0,18,20,0,0.72,0
979,1590494630.0,44,56,0,0.8,1
980,1590522792.0,2,13,0,0.85,1
981,1590499474.0,4,46,0,0.95,0
982,1590520669.0,6,15,0,0.83,1
983,1590523253.0,11,14,0,0.89,0
984,1590490984.0,8,64,0,0.86,0
985,1590497494.0,8,43,0,0.91,0
986,1590549469.0,0,4,0,0.83,0
987,1590492580.0,8,54,0,0.91,0
988,1590466171.0,37,220,1,0.87,1
989,1590502819.0,2,34,0,0.76,0
990,1590485424.0,4,80,0,0.93,0
991,1590543008.0,2,3,0,0.72,0
992,1590474121.0,12,138,0,0.96,1
993,1590508823.0,10,24,0,0.78,0
994,1590471829.0,20,149,0,0.87,1
995,1590504675.0,2,26,0,0.96,0
996,1590508472.0,6,22,0,0.93,1
997,1590546069.0,5,6,0,0.71,0
998,1590532359.0,2,6,0,0.88,0
999,1590467750.0,5,168,0,0.88,0
1000,1590593112.0,25,0,0,0.35,0
1001,1590517421.0,3,12,0,0.99,0
1002,1590462512.0,13,199,0,0.98,1
1003,1590513764.0,4,14,0,0.83,0
1004,1590487917.0,5,59,0,0.93,0
1005,1590486543.0,16,56,0,0.92,1
1006,1590532927.0,0,5,0,0.73,1
1007,1590507459.0,5,17,0,0.88,0
1008,1590488585.0,4,49,0,0.94,0
1009,1590455894.0,35,250,0,0.93,1
1010,1590563044.0,6,1,0,0.57,0
1011,1590562328.0,14,0,0,0.5,1
1012,1590501581.0,2,22,0,0.97,0
1013,1590522588.0,0,5,0,0.73,1
1014,1590494215.0,3,29,0,0.93,1
1015,1590418727.0,112,1480,0,0.84,0
1016,1590538376.0,3,3,0,0.67,0
1017,1590532153.0,1,2,0,0.63,0
1018,1590502012.0,6,19,0,0.85,0
1019,1590557615.0,5,1,0,0.67,0
1020,1590543277.0,6,1,0,0.56,0
1021,1590465323.0,14,108,0,0.96,0
1022,1590508705.0,20,11,0,0.64,1
1023,1590500135.0,2,17,0,0.84,0
1024,1590488201.0,2,31,0,0.98,0
1025,1590491483.0,1,26,0,0.82,0
1026,1590476479.0,16,61,0,0.85,0
1027,1590516880.0,4,6,0,0.8,0
1028,1590466322.0,22,95,0,0.92,1
1029,1590483773.0,1,40,0,0.87,0
1030,1590459857.0,36,131,0,0.92,0
1031,1590554582.0,6,0,0,0.5,0
1032,1590505502.0,4,11,0,0.87,0
1033,1590554012.0,0,0,0,0.5,0
1034,1590553694.0,1,1,0,0.54,0
1035,1590494144.0,3,21,0,1.0,1
1036,1590501871.0,0,14,0,0.94,0
1037,1590553322.0,3,0,0,0.5,0
1038,1590553042.0,9,1,0,0.67,0
1039,1590508001.0,11,13,0,0.84,0
1040,1590552402.0,14,0,0,0.5,0
1041,1590459935.0,20,106,0,0.84,1
1042,1590477369.0,2,48,0,0.93,0
1043,1590551102.0,2,0,0,0.5,0
1044,1590550225.0,4,0,0,0.33,1
1045,1590522716.0,2,5,0,0.85,0
1046,1590508960.0,12,8,0,0.63,1
1047,1590510975.0,6,8,0,0.9,0
1048,1590593539.0,7,0,0,0.17,0
1049,1590548195.0,4,1,0,0.57,0
1050,1590512889.0,5,5,0,0.78,0
1051,1590511805.0,5,7,0,0.82,0
1052,1590476002.0,5,40,0,0.84,0
1053,1590463578.0,14,71,0,0.85,0
1054,1590497655.0,7,15,0,0.72,0
1055,1590488395.0,16,23,0,0.87,1
1056,1590500739.0,1,11,0,0.82,0
1057,1590502096.0,0,10,0,0.81,0
1058,1590501011.0,10,10,0,0.75,0
1059,1590467447.0,3,47,0,0.85,0
1060,1590492037.0,1,15,0,0.82,0
1061,1590497707.0,0,10,0,0.73,0
1062,1590494069.0,12,13,0,0.66,1
1063,1590500986.0,5,7,0,0.83,0
1064,1590503239.0,5,7,0,0.73,0
1065,1590483299.0,22,19,0,0.95,1
1066,1590502480.0,0,6,0,0.81,1
